"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","12:02:11"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","   500mA","   500mA","   500mA"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
 1726,  2025/12/19,12:01:44,5.1572E+00,5.7258E+00,5.1550E+00,5.1550E+00,150.15E-03,24.496E-03,26.718E-03,24.055E-03,24.055E-03,4.6272E-03,124.25E-03,126.33E-03,22.822E-03,0.9835E+00,10.41E+00,Error,NAN,5.2294E+00,5.0926E+00,42.388E-03,637.87E-06,1.014E+00,1.730E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-954.07E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,7.3893E-06,0.00E-03,-175.86E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,6.4778E-03,-5.6664E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1727,  2025/12/19,12:01:45,5.1565E+00,5.7250E+00,5.1543E+00,5.1543E+00,150.05E-03,24.440E-03,26.681E-03,24.021E-03,24.020E-03,4.5118E-03,124.05E-03,126.03E-03,22.245E-03,0.9843E+00,10.17E+00,Error,NAN,5.2342E+00,5.0878E+00,39.849E-03,-3.0191E-03,1.015E+00,1.630E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5067E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-25.508E-06,0.00E-03,209.87E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-61.019E-03,5.9697E-03,-6.0729E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1728,  2025/12/19,12:01:45,5.1571E+00,5.7255E+00,5.1548E+00,5.1548E+00,154.11E-03,24.589E-03,26.770E-03,24.102E-03,24.101E-03,4.8726E-03,124.46E-03,126.81E-03,24.268E-03,0.9815E+00,11.03E+00,Error,NAN,5.2294E+00,5.0830E+00,42.287E-03,-631.92E-06,1.014E+00,1.720E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0266E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,5.1442E-06,0.00E-03,91.295E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-62.608E-03,5.8681E-03,-5.8696E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1729,  2025/12/19,12:01:45,5.1566E+00,5.7251E+00,5.1544E+00,5.1544E+00,150.09E-03,24.561E-03,26.718E-03,24.054E-03,24.054E-03,4.9628E-03,124.23E-03,126.65E-03,24.667E-03,0.9808E+00,11.23E+00,Error,NAN,5.2326E+00,5.0894E+00,44.217E-03,-479.54E-06,1.015E+00,1.800E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0907E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,12.564E-06,0.00E-03,167.34E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-57.841E-03,5.7156E-03,-5.4123E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1730,  2025/12/19,12:01:45,5.1572E+00,5.7257E+00,5.1549E+00,5.1549E+00,154.05E-03,24.484E-03,26.669E-03,24.011E-03,24.010E-03,4.7935E-03,124.01E-03,126.27E-03,23.769E-03,0.9821E+00,10.85E+00,Error,NAN,5.2279E+00,5.0910E+00,41.373E-03,-1.0382E-03,1.014E+00,1.690E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2199E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,6.1409E-06,0.00E-03,199.29E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-64.197E-03,6.0713E-03,-5.7172E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1731,  2025/12/19,12:01:45,5.1573E+00,5.7259E+00,5.1551E+00,5.1551E+00,150.07E-03,24.554E-03,26.717E-03,24.053E-03,24.053E-03,4.9323E-03,124.26E-03,126.63E-03,24.418E-03,0.9812E+00,11.12E+00,Error,NAN,5.2310E+00,5.0862E+00,42.947E-03,-530.34E-06,1.014E+00,1.749E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2883E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,23.221E-06,0.00E-03,203.15E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,6.7319E-03,-6.8351E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1732,  2025/12/19,12:01:45,5.1568E+00,5.7252E+00,5.1545E+00,5.1545E+00,154.09E-03,24.521E-03,26.670E-03,24.011E-03,24.011E-03,4.9728E-03,124.03E-03,126.45E-03,24.613E-03,0.9809E+00,11.22E+00,Error,NAN,5.2279E+00,5.0862E+00,43.557E-03,1.1966E-03,1.014E+00,1.776E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-927.59E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,25.550E-06,0.00E-03,130.23E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-59.430E-03,5.6648E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1733,  2025/12/19,12:01:45,5.1578E+00,5.7264E+00,5.1556E+00,5.1556E+00,150.17E-03,24.485E-03,26.604E-03,23.952E-03,23.952E-03,5.0841E-03,123.75E-03,126.29E-03,25.183E-03,0.9799E+00,11.50E+00,Error,NAN,5.2390E+00,5.0846E+00,42.998E-03,231.54E-06,1.016E+00,1.756E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-899.39E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,15.423E-06,0.00E-03,156.39E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-62.608E-03,6.2746E-03,-6.0729E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1734,  2025/12/19,12:01:46,5.1570E+00,5.7254E+00,5.1547E+00,5.1547E+00,154.09E-03,24.469E-03,26.616E-03,23.963E-03,23.963E-03,4.9491E-03,123.74E-03,126.18E-03,24.724E-03,0.9806E+00,11.30E+00,Error,NAN,5.2247E+00,5.0942E+00,44.166E-03,1.1966E-03,1.013E+00,1.805E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1242E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,19.967E-06,0.00E-03,-443.84E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-75.320E-03,6.4270E-03,-6.2253E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1735,  2025/12/19,12:01:46,5.1584E+00,5.7271E+00,5.1562E+00,5.1562E+00,150.14E-03,24.527E-03,26.650E-03,23.994E-03,23.994E-03,5.0859E-03,123.93E-03,126.52E-03,25.466E-03,0.9795E+00,11.61E+00,Error,NAN,5.2326E+00,5.0767E+00,41.525E-03,-22.421E-06,1.014E+00,1.693E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-842.57E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,10.052E-06,0.00E-03,122.26E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-64.197E-03,6.1221E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1736,  2025/12/19,12:01:46,5.1587E+00,5.7274E+00,5.1564E+00,5.1564E+00,154.19E-03,24.532E-03,26.653E-03,23.996E-03,23.996E-03,5.0968E-03,124.01E-03,126.55E-03,25.249E-03,0.9799E+00,11.51E+00,Error,NAN,5.2342E+00,5.0910E+00,41.830E-03,129.95E-06,1.015E+00,1.705E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0927E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,37.832E-06,0.00E-03,-90.783E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-64.197E-03,6.7827E-03,-8.3086E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1737,  2025/12/19,12:01:46,5.1581E+00,5.7268E+00,5.1559E+00,5.1559E+00,150.17E-03,24.524E-03,26.646E-03,23.990E-03,23.990E-03,5.0902E-03,123.92E-03,126.50E-03,25.387E-03,0.9797E+00,11.58E+00,Error,NAN,5.2374E+00,5.0798E+00,44.471E-03,-936.67E-06,1.015E+00,1.813E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2194E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,11.356E-06,0.00E-03,54.543E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-59.430E-03,6.9351E-03,-5.7172E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1738,  2025/12/19,12:01:46,5.1586E+00,5.7273E+00,5.1563E+00,5.1563E+00,154.19E-03,24.519E-03,26.634E-03,23.979E-03,23.979E-03,5.1166E-03,123.87E-03,126.48E-03,25.559E-03,0.9794E+00,11.66E+00,Error,NAN,5.2279E+00,5.0878E+00,42.998E-03,-682.71E-06,1.013E+00,1.754E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-932.70E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,19.269E-06,0.00E-03,-29.744E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-61.019E-03,6.0205E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1739,  2025/12/19,12:01:46,5.1591E+00,5.7279E+00,5.1569E+00,5.1569E+00,150.19E-03,24.568E-03,26.681E-03,24.021E-03,24.021E-03,5.1548E-03,124.11E-03,126.75E-03,25.724E-03,0.9792E+00,11.71E+00,Error,NAN,5.2342E+00,5.0846E+00,41.677E-03,-1.1906E-03,1.015E+00,1.696E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0154E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,21.436E-06,0.00E-03,10.807E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-61.019E-03,6.7319E-03,-5.3615E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1740,  2025/12/19,12:01:46,5.1575E+00,5.7260E+00,5.1552E+00,5.1552E+00,154.02E-03,24.497E-03,26.666E-03,24.008E-03,24.008E-03,4.8710E-03,124.01E-03,126.34E-03,24.181E-03,0.9815E+00,11.03E+00,Error,NAN,5.2517E+00,5.0942E+00,43.861E-03,-22.421E-06,1.018E+00,1.790E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2394E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,21.446E-06,0.00E-03,495.51E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-68.964E-03,6.9859E-03,-6.7843E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1741,  2025/12/19,12:01:46,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,149.86E-03,24.256E-03,26.684E-03,24.024E-03,24.024E-03,3.3485E-03,123.98E-03,125.02E-03,16.107E-03,0.9917E+00,7.40E+00,Error,NAN,5.2279E+00,5.0862E+00,40.306E-03,1.7045E-03,1.014E+00,1.662E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2450E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-18.117E-06,0.00E-03,-192.67E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-64.197E-03,6.0713E-03,-5.7680E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1742,  2025/12/19,12:01:46,5.1542E+00,5.7224E+00,5.1519E+00,5.1519E+00,154.00E-03,24.407E-03,26.657E-03,24.000E-03,24.000E-03,4.4408E-03,123.88E-03,125.80E-03,21.897E-03,0.9847E+00,10.02E+00,Error,NAN,5.2279E+00,5.0846E+00,41.423E-03,891.83E-06,1.014E+00,1.697E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1062E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,27.736E-06,0.00E-03,-303.51E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-59.430E-03,6.2746E-03,-5.4631E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1743,  2025/12/19,12:01:46,5.1543E+00,5.7225E+00,5.1521E+00,5.1521E+00,149.82E-03,24.121E-03,26.637E-03,23.982E-03,23.982E-03,2.5904E-03,123.78E-03,124.33E-03,11.617E-03,0.9956E+00,5.36E+00,Error,NAN,5.2247E+00,5.0989E+00,33.602E-03,12.726E-03,1.014E+00,1.393E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0837E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-33.070E-06,0.00E-03,248.24E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,5.7664E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1744,  2025/12/19,12:01:47,5.1499E+00,5.7176E+00,5.1476E+00,5.1476E+00,153.85E-03,24.369E-03,26.600E-03,23.948E-03,23.948E-03,4.5074E-03,123.52E-03,125.50E-03,22.165E-03,0.9843E+00,10.17E+00,Error,NAN,5.2183E+00,5.0862E+00,42.388E-03,3.6346E-03,1.013E+00,1.739E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-941.86E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,15.798E-06,0.00E-03,-164.98E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-57.841E-03,5.9697E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1745,  2025/12/19,12:01:47,5.1519E+00,5.7199E+00,5.1498E+00,5.1498E+00,150.00E-03,24.519E-03,26.683E-03,24.023E-03,24.023E-03,4.9050E-03,123.93E-03,126.32E-03,24.444E-03,0.9811E+00,11.16E+00,Error,NAN,5.2374E+00,5.0783E+00,41.627E-03,1.0950E-03,1.017E+00,1.698E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-897.22E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-11.746E-06,0.00E-03,282.63E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-59.430E-03,6.1221E-03,-6.0729E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1746,  2025/12/19,12:01:47,5.1550E+00,5.7232E+00,5.1527E+00,5.1527E+00,154.04E-03,24.552E-03,26.716E-03,24.053E-03,24.053E-03,4.9251E-03,124.15E-03,126.56E-03,24.610E-03,0.9809E+00,11.21E+00,Error,NAN,5.2215E+00,5.0910E+00,40.103E-03,-124.00E-06,1.013E+00,1.633E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-991.54E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,53.281E-06,0.00E-03,271.48E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-75.320E-03,5.7664E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1747,  2025/12/19,12:01:47,5.1567E+00,5.7252E+00,5.1545E+00,5.1545E+00,150.11E-03,24.420E-03,26.687E-03,24.026E-03,24.026E-03,4.3653E-03,124.06E-03,125.92E-03,21.603E-03,0.9852E+00,9.88E+00,Error,NAN,5.2342E+00,5.0942E+00,42.236E-03,587.08E-06,1.015E+00,1.730E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-989.97E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,62.693E-06,0.00E-03,264.60E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-56.252E-03,6.5794E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1748,  2025/12/19,12:01:47,5.1585E+00,5.7271E+00,5.1562E+00,5.1562E+00,154.16E-03,24.553E-03,26.679E-03,24.019E-03,24.019E-03,5.0953E-03,124.08E-03,126.66E-03,25.440E-03,0.9796E+00,11.59E+00,Error,NAN,5.2406E+00,5.0942E+00,42.236E-03,-1.8001E-03,1.016E+00,1.720E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-647.63E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,47.878E-06,0.00E-03,-28.594E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-65.786E-03,6.6811E-03,-6.3269E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1749,  2025/12/19,12:01:47,5.1589E+00,5.7277E+00,5.1568E+00,5.1568E+00,150.17E-03,24.545E-03,26.654E-03,23.997E-03,23.997E-03,5.1584E-03,123.94E-03,126.62E-03,25.919E-03,0.9788E+00,11.81E+00,Error,NAN,5.2310E+00,5.0942E+00,42.287E-03,-1.1906E-03,1.014E+00,1.723E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2136E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,63.649E-06,0.00E-03,5.5546E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-56.252E-03,6.3254E-03,-6.8351E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1750,  2025/12/19,12:01:47,5.1534E+00,5.7214E+00,5.1511E+00,5.1511E+00,153.75E-03,24.199E-03,26.671E-03,24.012E-03,24.012E-03,3.0012E-03,123.93E-03,124.71E-03,13.875E-03,0.9938E+00,6.39E+00,Error,NAN,5.2199E+00,5.0846E+00,38.985E-03,2.6695E-03,1.013E+00,1.611E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-808.16E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,1.4520E-06,0.00E-03,219.96E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-57.841E-03,6.1221E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1751,  2025/12/19,12:01:47,5.1523E+00,5.7202E+00,5.1500E+00,5.1500E+00,153.89E-03,24.356E-03,26.673E-03,24.014E-03,24.014E-03,4.0707E-03,123.90E-03,125.49E-03,19.925E-03,0.9873E+00,9.14E+00,Error,NAN,5.2263E+00,5.0814E+00,43.100E-03,1.9077E-03,1.014E+00,1.770E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2023E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,1.5948E-06,0.00E-03,259.08E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,69.281E-03,-59.430E-03,6.4778E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1752,  2025/12/19,12:01:47,5.1549E+00,5.7232E+00,5.1527E+00,5.1527E+00,150.05E-03,24.559E-03,26.713E-03,24.050E-03,24.050E-03,4.9747E-03,124.13E-03,126.60E-03,24.872E-03,0.9805E+00,11.33E+00,Error,NAN,5.2231E+00,5.0894E+00,41.982E-03,1.5521E-03,1.013E+00,1.709E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1756E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,29.890E-06,0.00E-03,-277.34E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-62.608E-03,6.8843E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1753,  2025/12/19,12:01:48,5.1506E+00,5.7183E+00,5.1483E+00,5.1483E+00,153.69E-03,24.348E-03,26.751E-03,24.085E-03,24.085E-03,3.5693E-03,124.22E-03,125.40E-03,17.177E-03,0.9906E+00,7.87E+00,Error,NAN,5.2183E+00,5.0910E+00,36.040E-03,10.136E-03,1.013E+00,1.480E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0518E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,85.177E-06,0.00E-03,-96.864E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-64.197E-03,6.0205E-03,-7.1908E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1754,  2025/12/19,12:01:48,5.1485E+00,5.7160E+00,5.1462E+00,5.1462E+00,153.76E-03,24.266E-03,26.619E-03,23.966E-03,23.966E-03,3.8022E-03,123.56E-03,124.93E-03,18.475E-03,0.9890E+00,8.50E+00,Error,NAN,5.2310E+00,5.0751E+00,39.747E-03,7.2915E-03,1.016E+00,1.638E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1545E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-16.175E-06,0.00E-03,-147.70E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-64.197E-03,5.8681E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1755,  2025/12/19,12:01:48,5.1470E+00,5.7145E+00,5.1449E+00,5.1449E+00,149.74E-03,24.464E-03,26.760E-03,24.093E-03,24.093E-03,4.2440E-03,124.20E-03,125.91E-03,20.712E-03,0.9864E+00,9.47E+00,Error,NAN,5.2135E+00,5.0846E+00,40.001E-03,7.3423E-03,1.013E+00,1.635E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-792.43E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-38.307E-06,0.00E-03,112.06E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-65.786E-03,5.9189E-03,-6.2761E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1756,  2025/12/19,12:01:49,5.1472E+00,5.7145E+00,5.1449E+00,5.1449E+00,153.75E-03,24.366E-03,26.653E-03,23.996E-03,23.996E-03,4.2279E-03,123.68E-03,125.41E-03,20.809E-03,0.9861E+00,9.55E+00,Error,NAN,5.2215E+00,5.0846E+00,39.950E-03,7.2408E-03,1.014E+00,1.640E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1861E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-14.270E-06,0.00E-03,99.437E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-78.499E-03,6.4270E-03,-6.1745E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
